,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
139,172.20.146.77,172.20.144.1,17,DNS,72,140,2024-03-28 01:35:53.500824,1711586153.500824400,www.ndtv.com,,1,0x0001,1,0,0,33088,53,,,,,,
140,172.20.146.77,172.20.144.1,17,DNS,72,141,2024-03-28 01:35:53.500834,1711586153.500833700,www.ndtv.com,,28,0x0001,1,0,0,33088,53,,,,,,
141,172.20.144.1,172.20.146.77,17,DNS,100,142,2024-03-28 01:35:53.501649,1711586153.501648700,www.ndtv.com,www.ndtv.com,1,0x0001,1,1,0,53,33088,,,,,,
142,172.20.144.1,172.20.146.77,17,DNS,140,143,2024-03-28 01:35:53.501914,1711586153.501913900,www.ndtv.com,www.ndtv.com,28,0x0001,1,2,0,53,33088,,,,,,
143,172.20.146.77,23.10.245.38,6,TCP,74,144,2024-03-28 01:35:53.502149,1711586153.502149200,,,,,,,,,,51202,443,0x0002,0,0,
144,23.10.245.38,172.20.146.77,6,TCP,66,145,2024-03-28 01:35:53.534688,1711586153.534687400,,,,,,,,,,443,51202,0x0012,0,1,
145,172.20.146.77,23.10.245.38,6,TCP,54,146,2024-03-28 01:35:53.534732,1711586153.534731900,,,,,,,,,,51202,443,0x0010,1,1,
146,23.10.245.38,172.20.146.77,6,TLS,78,147,2024-03-28 01:35:53.545677,1711586153.545676900,,,,,,,,,,443,51198,0x0018,79607,764,TLS_Packet_Captured
147,23.10.245.38,172.20.146.77,6,TCP,54,148,2024-03-28 01:35:53.545677,1711586153.545677100,,,,,,,,,,443,51198,0x0011,79631,764,
148,172.20.146.77,23.10.245.38,6,TCP,54,149,2024-03-28 01:35:53.545702,1711586153.545702000,,,,,,,,,,51198,443,0x0004,764,0,
149,172.20.146.77,23.10.245.38,6,TCP,54,150,2024-03-28 01:35:53.545765,1711586153.545765200,,,,,,,,,,51198,443,0x0004,764,0,
150,23.10.245.38,172.20.146.77,6,TCP,54,151,2024-03-28 01:35:53.559791,1711586153.559791300,,,,,,,,,,443,51198,0x0011,79631,764,
151,172.20.146.77,23.10.245.38,6,TCP,54,152,2024-03-28 01:35:53.559809,1711586153.559809000,,,,,,,,,,51198,443,0x0004,764,0,
152,172.20.146.77,23.10.245.38,6,TLS,571,153,2024-03-28 01:35:53.591454,1711586153.591453600,,,,,,,,,,51202,443,0x0018,1,1,TLS_Packet_Captured
153,23.10.245.38,172.20.146.77,6,TLS,2734,154,2024-03-28 01:35:53.641195,1711586153.641195100,,,,,,,,,,443,51202,0x0018,1,518,TLS_Packet_Captured
154,23.10.245.38,172.20.146.77,6,TLS,1050,155,2024-03-28 01:35:53.641196,1711586153.641195600,,,,,,,,,,443,51202,0x0018,2681,518,TLS_Packet_Captured
155,23.10.245.38,172.20.146.77,6,TCP,54,156,2024-03-28 01:35:53.641196,1711586153.641195700,,,,,,,,,,443,51202,0x0010,1,518,
156,172.20.146.77,23.10.245.38,6,TCP,54,157,2024-03-28 01:35:53.641242,1711586153.641241900,,,,,,,,,,51202,443,0x0010,518,2681,
157,172.20.146.77,23.10.245.38,6,TCP,54,158,2024-03-28 01:35:53.641249,1711586153.641248700,,,,,,,,,,51202,443,0x0010,518,3677,
158,172.20.146.77,23.10.245.38,6,TCP,54,159,2024-03-28 01:35:53.641250,1711586153.641250200,,,,,,,,,,51202,443,0x0010,518,3677,
159,172.20.146.77,23.10.245.38,6,TLS,134,160,2024-03-28 01:35:53.642706,1711586153.642706200,,,,,,,,,,51202,443,0x0018,518,3677,TLS_Packet_Captured
160,172.20.146.77,23.10.245.38,6,TLS,219,161,2024-03-28 01:35:53.644139,1711586153.644139000,,,,,,,,,,51202,443,0x0018,598,3677,TLS_Packet_Captured
